ESTADO,CIDADE,ESTAÇÃO,TIPO,Certificação,STATUS,POLUENTES MONITORADOS,LATITUDE,LONGITUDE,FONTE
MA,São Luís,Escola Municipal Ybacanga,Automática,Certificada,Ativa,MP25,-2.5613,-44.3357,MonitorAr
MA,São Luís,Escola Municipal Ybacanga,Automática,Certificada,Ativa,MP10,-2.5613,-44.3357,MonitorAr
MA,Açailândia,Estação AERCA Açailândia,Automática,Certificada,Ativa,MP25,-4.911,-47.4151,MonitorAr
MA,Açailândia,Estação AERCA Açailândia,Automática,Certificada,Ativa,MP10,-4.911,-47.4151,MonitorAr
MA,São Luís,Gapara,Automática,Certificada,Ativa,CO,-2.589035,-44.303253,MonitorAr
MA,São Luís,Gapara,Automática,Certificada,Ativa,MP10,-2.589035,-44.303253,MonitorAr
MA,São Luís,Gapara,Automática,Certificada,Ativa,NO2,-2.589035,-44.303253,MonitorAr
MA,São Luís,Gapara,Automática,Certificada,Ativa,O3,-2.589035,-44.303253,MonitorAr
MA,São Luís,Gapara,Automática,Certificada,Ativa,SO2,-2.589035,-44.303253,MonitorAr
MA,São Luís,Gapara,Automática,Certificada,Ativa,MP25,-2.589035,-44.303253,MonitorAr
MA,São Luís,Posto de saúde do Bacanga,Automática,Certificada,Ativa,MP10,-2.5653,-44.3202,MonitorAr
MA,São Luís,Posto de saúde do Bacanga,Automática,Certificada,Ativa,MP25,-2.5653,-44.3202,MonitorAr
MA,Santo Antonio dos Lopes,Santo Antonio dos Lopes,Automática,Certificada,Ativa,CO,-4.866649,-44.360083,MonitorAr
MA,Santo Antonio dos Lopes,Santo Antonio dos Lopes,Automática,Certificada,Ativa,MP10,-4.866649,-44.360083,MonitorAr
MA,Santo Antonio dos Lopes,Santo Antonio dos Lopes,Automática,Certificada,Ativa,NO2,-4.866649,-44.360083,MonitorAr
MA,Santo Antonio dos Lopes,Santo Antonio dos Lopes,Automática,Certificada,Ativa,O3,-4.866649,-44.360083,MonitorAr
MA,Santo Antonio dos Lopes,Santo Antonio dos Lopes,Automática,Certificada,Ativa,PTS,-4.866649,-44.360083,MonitorAr
MA,Santo Antonio dos Lopes,Santo Antonio dos Lopes,Automática,Certificada,Ativa,SO2,-4.866649,-44.360083,MonitorAr
MA,São Luís,SEST SENAT,Automática,Certificada,Ativa,CO,-2.55085,-44.266389,MonitorAr
MA,São Luís,SEST SENAT,Automática,Certificada,Ativa,NO2,-2.55085,-44.266389,MonitorAr
MA,São Luís,SEST SENAT,Automática,Certificada,Ativa,O3,-2.55085,-44.266389,MonitorAr
MA,São Luís,SEST SENAT,Automática,Certificada,Ativa,SO2,-2.55085,-44.266389,MonitorAr
MA,São Luís,UTE Interna,Automática,Certificada,Ativa,CO,-2.586133,-44.33979,MonitorAr
MA,São Luís,UTE Interna,Automática,Certificada,Ativa,MP10,-2.586133,-44.33979,MonitorAr
MA,São Luís,UTE Interna,Automática,Certificada,Ativa,NO2,-2.586133,-44.33979,MonitorAr
MA,São Luís,UTE Interna,Automática,Certificada,Ativa,O3,-2.586133,-44.33979,MonitorAr
MA,São Luís,UTE Interna,Automática,Certificada,Ativa,SO2,-2.586133,-44.33979,MonitorAr
MA,São Luís,UTE Interna,Automática,Certificada,Ativa,MP25,-2.586133,-44.33979,MonitorAr
AC,Rio Branco,AcreBioClima UFAC,Automática,Não Certificada,Ativa,MP25,-9.9573,-67.8687,Consulta 2024
AC,Assis Brasil,MPAC_ABR_01_promotoria,Automática,Não Certificada,Ativa,MP25,-10.94,-69.5672,Consulta 2024
AC,Assis Brasil,MPAC_ABR_02_SEMSA,Automática,Não Certificada,Inativa,MP25,-10.9406,-69.5678,Consulta 2024
AC,Acrelândia,MPAC_ACL_01_promotoria,Automática,Não Certificada,Ativa,MP25,-10.0741,-67.0511,Consulta 2024
AC,Bujari,MPAC_BJR_01_promotoria,Automática,Não Certificada,Ativa,MP25,-9.8292,-67.9539,Consulta 2024
AC,Brasileia,MPAC_BRL_01_promotoria,Automática,Não Certificada,Ativa,MP25,-11.0105,-68.7423,Consulta 2024
AC,Brasileia,MPAC_BRL_02_radio fm 90.3,Automática,Não Certificada,Inativa,MP25,-11.0161,-68.7443,Consulta 2024
AC,Capixaba,MPAC_CPX_01_qpm,Automática,Não Certificada,Inativa,MP25,-10.5712,-67.6754,Consulta 2024
AC,Cruzeiro do Sul,MPAC_CZS_01_promotoria,Automática,Não Certificada,Ativa,MP25,-7.6302,-72.6657,Consulta 2024
AC,Cruzeiro do Sul,MPAC_CZS_02_ciosp,Automática,Não Certificada,Ativa,MP25,-7.615,-72.6734,Consulta 2024
AC,Epitaciolândia,MPAC_EPL_01_camara,Automática,Não Certificada,Ativa,MP25,-11.0285,-68.738,Consulta 2024
AC,Epitaciolândia,MPAC_EPL_02_escola.joao.pedro,Automática,Não Certificada,Ativa,MP25,-11.0238,-68.7411,Consulta 2024
AC,Feijó,MPAC_FIJ_01_promotoria,Automática,Não Certificada,Ativa,MP25,-8.17,-70.3549,Consulta 2024
AC,Jordão,MPAC_JRD_01_prefeitura,Automática,Não Certificada,Ativa,MP25,-9.1909,-71.9512,Consulta 2024
AC,Mâncio Lima,MPAC_MNL_01_promotoria,Automática,Não Certificada,Ativa,MP25,-7.613,-72.903,Consulta 2024
AC,Marechal Thaumaturgo,MPAC_MTH_01_semec,Automática,Não Certificada,Inativa,MP25,-8.9496,-72.7859,Consulta 2024
AC,Manoel Urbano,MPAC_MUR_01_Promotoria,Automática,Não Certificada,Ativa,MP25,-8.8363,-69.2648,Consulta 2024
AC,Plácido de Castro,MPAC_PLC_01_promotoria,Automática,Não Certificada,Ativa,MP25,-10.3277,-67.1877,Consulta 2024
AC,Porto Acre,MPAC_PTA_01_Sec.infraestrutura,Automática,Não Certificada,Ativa,MP25,-9.7271,-67.698,Consulta 2024
AC,Porto Walter,MPAC_PTW_01_prefeitura,Automática,Não Certificada,Inativa,MP25,-8.2667,-72.7425,Consulta 2024
AC,Rio Branco,MPAC_RBR,Automática,Não Certificada,Ativa,MP25,-9.9728,-67.808,Consulta 2024
AC,Rodrigues Alves,MPAC_RDA_01_prefeitura,Automática,Não Certificada,Ativa,MP25,-7.7382,-72.6536,Consulta 2024
AC,Senador Guiomard,MPAC_SNG_01_promotoria,Automática,Não Certificada,Ativa,MP25,-10.153,-67.7382,Consulta 2024
AC,Sena Madureira,MPAC_SNM_01_ifac,Automática,Não Certificada,Ativa,MP25,-9.082,-68.6802,Consulta 2024
AC,Sena Madureira,MPAC_SNM_02_promotoria,Automática,Não Certificada,Ativa,MP25,-9.0638,-68.66,Consulta 2024
AC,Santa Rosa do Purus,MPAC_SRP_01_prefeitura,Automática,Não Certificada,Ativa,MP25,-9.4393,-70.4893,Consulta 2024
AC,Tarauacá,MPAC_TRC_02_ifac,Automática,Não Certificada,Ativa,MP25,-8.1431,-70.7709,Consulta 2024
AC,Xapuri,MPAC_XAP_01_bombeiro,Automática,Não Certificada,Ativa,MP25,-10.6658,-68.4859,Consulta 2024
AC,Xapuri,MPAC_XAP_02_promotoria,Automática,Não Certificada,Ativa,MP25,-10.6529,-68.5056,Consulta 2024
AC,Cruzeiro do Sul,UFACFloresta,Automática,Não Certificada,Ativa,MP25,-7.6127,-72.6809,Consulta 2024
BA,Camaçari,Machadinho,Automática,Certificada,Ativa,CO,-12.756957,-38.28408,MonitorAr
BA,Camaçari,Machadinho,Automática,Certificada,Ativa,MP25,-12.756957,-38.28408,MonitorAr
BA,Camaçari,Machadinho,Automática,Certificada,Ativa,NH3,-12.756957,-38.28408,MonitorAr
BA,Camaçari,Machadinho,Automática,Certificada,Ativa,NO2,-12.756957,-38.28408,MonitorAr
BA,Camaçari,Machadinho,Automática,Certificada,Ativa,NOx,-12.756957,-38.28408,MonitorAr
BA,Camaçari,Machadinho,Automática,Certificada,Ativa,NO,-12.756957,-38.28408,MonitorAr
BA,Camaçari,Machadinho,Automática,Certificada,Ativa,O3,-12.756957,-38.28408,MonitorAr
BA,Camaçari,Machadinho,Automática,Certificada,Ativa,SO2,-12.756957,-38.28408,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,CH4,-12.641589,-38.374871,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,ERT,-12.641589,-38.374871,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,HCT,-12.641589,-38.374871,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,MP25,-12.641589,-38.374871,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,MP10,-12.641589,-38.374871,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,NO2,-12.641589,-38.374871,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,NO,-12.641589,-38.374871,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,NOx,-12.641589,-38.374871,MonitorAr
BA,Dias d'Ávila,Leandrinho,Automática,Certificada,Ativa,SO2,-12.641589,-38.374871,MonitorAr
BA,São Sebastião do Passé,Lamarão,Automática,Certificada,Ativa,ERT,-12.595482,-38.398561,MonitorAr
BA,São Sebastião do Passé,Lamarão,Automática,Certificada,Ativa,NO,-12.595482,-38.398561,MonitorAr
BA,São Sebastião do Passé,Lamarão,Automática,Certificada,Ativa,NO2,-12.595482,-38.398561,MonitorAr
BA,São Sebastião do Passé,Lamarão,Automática,Certificada,Ativa,NOx,-12.595482,-38.398561,MonitorAr
BA,São Sebastião do Passé,Lamarão,Automática,Certificada,Ativa,O3,-12.595482,-38.398561,MonitorAr
BA,São Sebastião do Passé,Lamarão,Automática,Certificada,Ativa,SO2,-12.595482,-38.398561,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,CH4,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,CO,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,ERT,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,HCT,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,MP10,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,NH3,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,NO,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,NO2,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,NOx,-12.686376,-38.333604,MonitorAr
BA,Camaçari,Gravatá,Automática,Certificada,Ativa,SO2,-12.686376,-38.333604,MonitorAr
BA,Candeias,Gamboa,Automática,Certificada,Ativa,MP10,-12.735928,-38.517042,MonitorAr
BA,Candeias,Gamboa,Automática,Certificada,Ativa,NO2,-12.735928,-38.517042,MonitorAr
BA,Candeias,Gamboa,Automática,Certificada,Ativa,O3,-12.735928,-38.517042,MonitorAr
BA,Candeias,Gamboa,Automática,Certificada,Ativa,SO2,-12.735928,-38.517042,MonitorAr
BA,Candeias,Gamboa,Automática,Certificada,Ativa,NH3,-12.735928,-38.517042,MonitorAr
BA,Candeias,Gamboa,Automática,Certificada,Ativa,NO,-12.735928,-38.517042,MonitorAr
BA,Candeias,Gamboa,Automática,Certificada,Ativa,NOx,-12.735928,-38.517042,MonitorAr
BA,Dias d'Ávila,Futurama I,Automática,Certificada,Ativa,ERT,-12.668989,-38.371572,MonitorAr
BA,Dias d'Ávila,Futurama I,Automática,Certificada,Ativa,SO2,-12.668989,-38.371572,MonitorAr
BA,Dias d'Ávila,Escola,Automática,Certificada,Ativa,ERT,-12.635318,-38.273178,MonitorAr
BA,Dias d'Ávila,Escola,Automática,Certificada,Ativa,NH3,-12.635318,-38.273178,MonitorAr
BA,Dias d'Ávila,Escola,Automática,Certificada,Ativa,NO,-12.635318,-38.273178,MonitorAr
BA,Dias d'Ávila,Escola,Automática,Certificada,Ativa,NO2,-12.635318,-38.273178,MonitorAr
BA,Dias d'Ávila,Escola,Automática,Certificada,Ativa,NOx,-12.635318,-38.273178,MonitorAr
BA,Dias d'Ávila,Escola,Automática,Certificada,Ativa,O3,-12.635318,-38.273178,MonitorAr
BA,Dias d'Ávila,Escola,Automática,Certificada,Ativa,SO2,-12.635318,-38.273178,MonitorAr
BA,Dias d'Ávila,Concórdia,Automática,Certificada,Ativa,ERT,-12.604052,-38.325606,MonitorAr
BA,Dias d'Ávila,Concórdia,Automática,Certificada,Ativa,MP10,-12.604052,-38.325606,MonitorAr
BA,Dias d'Ávila,Concórdia,Automática,Certificada,Ativa,NO2,-12.604052,-38.325606,MonitorAr
BA,Dias d'Ávila,Concórdia,Automática,Certificada,Ativa,NO,-12.604052,-38.325606,MonitorAr
BA,Dias d'Ávila,Concórdia,Automática,Certificada,Ativa,NOx,-12.604052,-38.325606,MonitorAr
BA,Dias d'Ávila,Concórdia,Automática,Certificada,Ativa,SO2,-12.604052,-38.325606,MonitorAr
BA,Dias d'Ávila,Cobre,Automática,Certificada,Ativa,SO2,-12.630256,-38.358528,MonitorAr
BA,Camaçari,Câmara,Automática,Certificada,Ativa,NO,-12.70603,-38.321377,MonitorAr
BA,Camaçari,Câmara,Automática,Certificada,Ativa,NO2,-12.70603,-38.321377,MonitorAr
BA,Camaçari,Câmara,Automática,Certificada,Ativa,NOx,-12.70603,-38.321377,MonitorAr
BA,Camaçari,Câmara,Automática,Certificada,Ativa,O3,-12.70603,-38.321377,MonitorAr
BA,Camaçari,Câmara,Automática,Certificada,Ativa,SO2,-12.70603,-38.321377,MonitorAr
BA,Candeias,Caboto,Automática,Certificada,Ativa,MP10,-12.753253,-38.502325,MonitorAr
BA,Candeias,Caboto,Automática,Certificada,Ativa,NO2,-12.753253,-38.502325,MonitorAr
BA,Candeias,Caboto,Automática,Certificada,Ativa,SO2,-12.753253,-38.502325,MonitorAr
BA,Candeias,Caboto,Automática,Certificada,Ativa,CO,-12.753253,-38.502325,MonitorAr
BA,Candeias,Caboto,Automática,Certificada,Ativa,O3,-12.753253,-38.502325,MonitorAr
BA,Salvador,Botelho,Automática,Certificada,Ativa,CO,-12.782422,-38.515554,MonitorAr
BA,Salvador,Botelho,Automática,Certificada,Ativa,NO2,-12.782422,-38.515554,MonitorAr
BA,Salvador,Botelho,Automática,Certificada,Ativa,O3,-12.782422,-38.515554,MonitorAr
BA,Salvador,Botelho,Automática,Certificada,Ativa,SO2,-12.782422,-38.515554,MonitorAr
BA,Camaçari,Areias II,Automática,Certificada,Ativa,SO2,-12.801583,-38.220998,MonitorAr
BA,Camaçari,Areias,Automática,Certificada,Ativa,SO2,-12.801148,-38.223966,MonitorAr
DF,Brasília,Instituto Federal de Brasília - Campus Estrutural,Semiautomática,Certificada,Ativa,MP10,-15.7926559,-47.9688738,Consulta 2024
ES,Linhares,Cacimba Norte II,Automática,Certificada,Ativa,NOx,-19.566122,-39.80466,Site IEMA
ES,Linhares,Cacimba Norte II,Automática,Certificada,Ativa,NO2,-19.566122,-39.80466,Site IEMA
ES,Linhares,Cacimba Norte II,Automática,Certificada,Ativa,NO,-19.566122,-39.80466,Site IEMA
ES,Linhares,Cacimba Norte II,Automática,Certificada,Ativa,CO,-19.566122,-39.80466,Site IEMA
ES,Linhares,Cacimba Norte I,Automática,Certificada,Ativa,NOx,-19.507105,-39.80655,Site IEMA
ES,Linhares,Cacimba Norte I,Automática,Certificada,Ativa,NO2,-19.507105,-39.80655,Site IEMA
ES,Linhares,Cacimba Norte I,Automática,Certificada,Ativa,NO,-19.507105,-39.80655,Site IEMA
MG,Acaiaca,Acaiaca,Automática,Certificada,Inativa,MP10,-20.360278,-43.142222,Consulta 2024
MG,Barra Longa,Centro,Automática,Certificada,Ativa,MP10,-20.282569,-43.040342,Consulta 2024
MG,Barra Longa,Centro,Automática,Certificada,Ativa,MP25,-20.282569,-43.040342,Consulta 2024
MG,Barra Longa,Centro,Automática,Certificada,Ativa,PTS,-20.282569,-43.040342,Consulta 2024
MG,Barra Longa,Gesteira,Automática,Certificada,Ativa,MP10,-20.257208,-43.124397,Consulta 2024
MG,Barra Longa,Gesteira,Automática,Certificada,Ativa,MP25,-20.257208,-43.124397,Consulta 2024
MG,Barra Longa,Volta da Capela,Automática,Certificada,Ativa,MP10,-20.287764,-43.054911,Consulta 2024
MG,Barra Longa,Volta da Capela,Automática,Certificada,Ativa,MP25,-20.287764,-43.054911,Consulta 2024
MG,Barra Longa,Volta da Capela,Automática,Certificada,Ativa,PTS,-20.287764,-43.054911,Consulta 2024
MG,Belo Horizonte ,Delegacia Amazonas,Automática,Certificada,Inativa,CO,-19.937472,-43.994861,Consulta 2024
MG,Belo Horizonte ,Delegacia Amazonas,Automática,Certificada,Inativa,MP10,-19.937472,-43.994861,Consulta 2024
MG,Belo Horizonte ,Delegacia Amazonas,Automática,Certificada,Inativa,MP25,-19.937472,-43.994861,Consulta 2024
MG,Belo Horizonte ,Delegacia Amazonas,Automática,Certificada,Inativa,NO2,-19.937472,-43.994861,Consulta 2024
MG,Belo Horizonte ,Delegacia Amazonas,Automática,Certificada,Inativa,O3,-19.937472,-43.994861,Consulta 2024
MG,Belo Horizonte ,Delegacia Amazonas,Automática,Certificada,Inativa,SO2,-19.937472,-43.994861,Consulta 2024
MG,Belo Horizonte ,Delegacia Amazonas,Automática,Certificada,Inativa,NO,-19.937472,-43.994861,Consulta 2024
MG,Belo Horizonte ,Delegacia Amazonas,Automática,Certificada,Inativa,NOx,-19.937472,-43.994861,Consulta 2024
MG,Belo Horizonte ,Centro Av. do Contorno,Automática,Certificada,Ativa,MP10,-19.913322,-43.935744,Consulta 2024
MG,Belo Horizonte ,Centro Av. do Contorno,Automática,Certificada,Ativa,NO,-19.913322,-43.935744,Consulta 2024
MG,Belo Horizonte ,Centro Av. do Contorno,Automática,Certificada,Ativa,NO2,-19.913322,-43.935744,Consulta 2024
MG,Belo Horizonte ,Centro Av. do Contorno,Automática,Certificada,Ativa,NOx,-19.913322,-43.935744,Consulta 2024
MG,Belo Horizonte ,Centro Av. do Contorno,Automática,Certificada,Ativa,O3,-19.913322,-43.935744,Consulta 2024
MG,Belo Horizonte ,Centro Av. do Contorno,Automática,Certificada,Ativa,SO2,-19.913322,-43.935744,Consulta 2024
MG,Belo Horizonte ,Centro Av. do Contorno,Automática,Certificada,Ativa,CO,-19.913322,-43.935744,Consulta 2024
MG,Belo Horizonte ,Centro Av. do Contorno,Automática,Certificada,Ativa,MP25,-19.913322,-43.935744,Consulta 2024
MG,Belo Horizonte ,PUC Barreiro,Automática,Certificada,Ativa,CO,-19.976,-44.025083,Consulta 2024
MG,Belo Horizonte ,PUC Barreiro,Automática,Certificada,Ativa,MP10,-19.976,-44.025083,Consulta 2024
MG,Belo Horizonte ,PUC Barreiro,Automática,Certificada,Ativa,MP25,-19.976,-44.025083,Consulta 2024
MG,Belo Horizonte ,PUC Barreiro,Automática,Certificada,Ativa,NO,-19.976,-44.025083,Consulta 2024
MG,Belo Horizonte ,PUC Barreiro,Automática,Certificada,Ativa,NO2,-19.976,-44.025083,Consulta 2024
MG,Belo Horizonte ,PUC Barreiro,Automática,Certificada,Ativa,NOx,-19.976,-44.025083,Consulta 2024
MG,Belo Horizonte ,PUC Barreiro,Automática,Certificada,Ativa,O3,-19.976,-44.025083,Consulta 2024
MG,Belo Horizonte ,PUC Barreiro,Automática,Certificada,Ativa,SO2,-19.976,-44.025083,Consulta 2024
MG,Belo Horizonte ,PUC São Gabriel,Automática,Certificada,Ativa,CO,-19.858019,-43.91845,Consulta 2024
MG,Belo Horizonte ,PUC São Gabriel,Automática,Certificada,Ativa,MP10,-19.858019,-43.91845,Consulta 2024
MG,Belo Horizonte ,PUC São Gabriel,Automática,Certificada,Ativa,MP25,-19.858019,-43.91845,Consulta 2024
MG,Belo Horizonte ,PUC São Gabriel,Automática,Certificada,Ativa,NO,-19.858019,-43.91845,Consulta 2024
MG,Belo Horizonte ,PUC São Gabriel,Automática,Certificada,Ativa,NOx,-19.858019,-43.91845,Consulta 2024
MG,Belo Horizonte ,PUC São Gabriel,Automática,Certificada,Ativa,NO2,-19.858019,-43.91845,Consulta 2024
MG,Belo Horizonte ,PUC São Gabriel,Automática,Certificada,Ativa,O3,-19.858019,-43.91845,Consulta 2024
MG,Belo Horizonte ,PUC São Gabriel,Automática,Certificada,Ativa,SO2,-19.858019,-43.91845,Consulta 2024
MG,Betim,Alterosa,Automática,Certificada,Ativa,CO,-19.947573,-44.16085,Consulta 2024
MG,Betim,Alterosa,Automática,Certificada,Ativa,MP10,-19.947573,-44.16085,Consulta 2024
MG,Betim,Alterosa,Automática,Certificada,Ativa,MP25,-19.947573,-44.16085,Consulta 2024
MG,Betim,Alterosa,Automática,Certificada,Ativa,NO,-19.947573,-44.16085,Consulta 2024
MG,Betim,Alterosa,Automática,Certificada,Ativa,NO2,-19.947573,-44.16085,Consulta 2024
MG,Betim,Alterosa,Automática,Certificada,Ativa,NOx,-19.947573,-44.16085,Consulta 2024
MG,Betim,Alterosa,Automática,Certificada,Ativa,O3,-19.947573,-44.16085,Consulta 2024
MG,Betim,Alterosa,Automática,Certificada,Ativa,SO2,-19.947573,-44.16085,Consulta 2024
MG,Betim,Centro Administrativo Betim,Automática,Certificada,Ativa,CO,-19.968883,-44.207222,Consulta 2024
MG,Betim,Centro Administrativo Betim,Automática,Certificada,Ativa,MP10,-19.968883,-44.207222,Consulta 2024
MG,Betim,Centro Administrativo Betim,Automática,Certificada,Ativa,MP25,-19.968883,-44.207222,Consulta 2024
MG,Betim,Centro Administrativo Betim,Automática,Certificada,Ativa,NO,-19.968883,-44.207222,Consulta 2024
MG,Betim,Centro Administrativo Betim,Automática,Certificada,Ativa,NO2,-19.968883,-44.207222,Consulta 2024
MG,Betim,Centro Administrativo Betim,Automática,Certificada,Ativa,NOx,-19.968883,-44.207222,Consulta 2024
MG,Betim,Centro Administrativo Betim,Automática,Certificada,Ativa,O3,-19.968883,-44.207222,Consulta 2024
MG,Betim,Centro Administrativo Betim,Automática,Certificada,Ativa,SO2,-19.968883,-44.207222,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,CH4,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,CO,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,HCnM,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,HCT,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,MP10,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,MP25,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,NO,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,NO2,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,NOx,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,O3,-19.994425,-44.111125,Consulta 2024
MG,Betim,Petrovale ,Automática,Certificada,Ativa,SO2,-19.994425,-44.111125,Consulta 2024
MG,Brumadinho,Comunidade do Feijão,Automática,Certificada,Ativa,PTS,-20.135869,-44.108942,Consulta 2024
MG,Brumadinho,Comunidade do Feijão,Automática,Certificada,Ativa,MP10,-20.135869,-44.108942,Consulta 2024
MG,Brumadinho,Comunidade do Feijão,Automática,Certificada,Ativa,MP25,-20.135869,-44.108942,Consulta 2024
MG,Brumadinho,Escola Municipal Padre Vicente Assunção,Automática,Certificada,Ativa,PTS,-20.147897,-44.199894,Consulta 2024
MG,Brumadinho,Escola Municipal Padre Vicente Assunção,Automática,Certificada,Ativa,MP10,-20.147897,-44.199894,Consulta 2024
MG,Brumadinho,Escola Municipal Padre Vicente Assunção,Automática,Certificada,Ativa,MP25,-20.147897,-44.199894,Consulta 2024
MG,Brumadinho,Escola Municipal Padre Vicente Assunção,Automática,Certificada,Ativa,O3,-20.147897,-44.199894,Consulta 2024
MG,Brumadinho,Parque da Cachoeira,Automática,Certificada,Ativa,PTS,-20.14445,-44.157889,Consulta 2024
MG,Brumadinho,Parque da Cachoeira,Automática,Certificada,Ativa,MP10,-20.14445,-44.157889,Consulta 2024
MG,Brumadinho,Parque da Cachoeira,Automática,Certificada,Ativa,MP25,-20.14445,-44.157889,Consulta 2024
MG,Brumadinho,Parque da Cachoeira,Automática,Certificada,Ativa,NOx,-20.14445,-44.157889,Consulta 2024
MG,Brumadinho,Parque da Cachoeira,Automática,Certificada,Ativa,NO,-20.14445,-44.157889,Consulta 2024
MG,Brumadinho,Parque da Cachoeira,Automática,Certificada,Ativa,NO2,-20.14445,-44.157889,Consulta 2024
MG,Conceição do Mato Dentro,Aeroporto CMD,Automática,Certificada,Ativa,PTS,-19.021111,-43.434119,Consulta 2024
MG,Conceição do Mato Dentro,Aeroporto CMD,Automática,Certificada,Ativa,MP10,-19.021111,-43.434119,Consulta 2024
MG,Conceição do Mato Dentro,Aeroporto CMD,Automática,Certificada,Ativa,MP25,-19.021111,-43.434119,Consulta 2024
MG,Conceição do Mato Dentro,Aeroporto CMD,Automática,Certificada,Ativa,O3,-19.021111,-43.434119,Consulta 2024
MG,Conceição do Mato Dentro,Córregos,Automática,Certificada,Ativa,PTS,-18.885847,-43.501547,Consulta 2024
MG,Conceição do Mato Dentro,Córregos,Automática,Certificada,Ativa,MP10,-18.885847,-43.501547,Consulta 2024
MG,Conceição do Mato Dentro,Córregos,Automática,Certificada,Ativa,MP25,-18.885847,-43.501547,Consulta 2024
MG,Conceição do Mato Dentro,Sapo,Automática,Certificada,Ativa,PTS,-18.925,-43.399639,Consulta 2024
MG,Conceição do Mato Dentro,Sapo,Automática,Certificada,Ativa,MP10,-18.925,-43.399639,Consulta 2024
MG,Conceição do Mato Dentro,Sapo,Automática,Certificada,Ativa,MP25,-18.925,-43.399639,Consulta 2024
MG,Congonhas,Basílica,Automática,Certificada,Ativa,MP10,-20.515167,-43.861,Consulta 2024
MG,Congonhas,Basílica,Automática,Certificada,Ativa,MP25,-20.515167,-43.861,Consulta 2024
MG,Congonhas,Basílica,Automática,Certificada,Ativa,NOx,-20.515167,-43.861,Consulta 2024
MG,Congonhas,Basílica,Automática,Certificada,Ativa,NO,-20.515167,-43.861,Consulta 2024
MG,Congonhas,Basílica,Automática,Certificada,Ativa,NO2,-20.515167,-43.861,Consulta 2024
MG,Congonhas,Basílica,Automática,Certificada,Ativa,O3,-20.515167,-43.861,Consulta 2024
MG,Congonhas,Basílica,Automática,Certificada,Ativa,PTS,-20.515167,-43.861,Consulta 2024
MG,Congonhas,Basílica,Automática,Certificada,Ativa,SO2,-20.515167,-43.861,Consulta 2024
MG,Congonhas,Jardim Profeta,Automática,Certificada,Ativa,MP10,-20.521019,-43.829539,Consulta 2024
MG,Congonhas,Jardim Profeta,Automática,Certificada,Ativa,PTS,-20.521019,-43.829539,Consulta 2024
MG,Congonhas,Lobo Leite,Automática,Certificada,Ativa,CO,-20.518611,-43.795555,Consulta 2024
MG,Congonhas,Lobo Leite,Automática,Certificada,Ativa,HCT,-20.518611,-43.795555,Consulta 2024
MG,Congonhas,Lobo Leite,Automática,Certificada,Ativa,BEN,-20.518611,-43.795555,Consulta 2024
MG,Congonhas,Lobo Leite,Automática,Certificada,Ativa,CH4,-20.518611,-43.795555,Consulta 2024
MG,Congonhas,Lobo Leite,Automática,Certificada,Ativa,Etil Benz,-20.518611,-43.795555,Consulta 2024
